Variation,Embedding,Classifier,True_Label,Predicted_Label,Comment_Text
var_3_all_no_emoji,ROBERTA,XGBoost,0,1,can we please talk about actually the camera kept cutting away from priya's map during the most interesting moments. infuriating edit full stop
var_3_all_no_emoji,ROBERTA,XGBoost,0,1,tbh 500k sounds generous but split across production costs it's probably not as impressive as it seems ngl
var_3_all_no_emoji,ROBERTA,XGBoost,2,1,this is what the 100-hour challenge format was always supposed to be — the casting in this was actually perfect each person was distinct no cap
var_3_all_no_emoji,ROBERTA,XGBoost,2,0,ngl the prize structure in this video is fair tbh. first AND second both win honestly
var_3_all_no_emoji,ROBERTA,XGBoost,0,2,Jake deserved some compensation after the rearrangement! honestly
var_3_all_no_emoji,ROBERTA,XGBoost,2,0,not gonna lie i think about tyler every time i feel like giving up on something hard. that ankle 💯
var_3_all_no_emoji,ROBERTA,XGBoost,2,0,not gonna lie tHE TWIST 🤯 no cap
var_3_all_no_emoji,ROBERTA,XGBoost,1,2,fwiw this is nice I guess — curious about this
var_3_all_no_emoji,ROBERTA,XGBoost,0,2,real talk the camera kept cutting away from priya's map during the most interesting moments. infuriating edit! imo
var_3_all_no_emoji,ROBERTA,XGBoost,0,2,getting bored of this format tbh smh
var_3_all_no_emoji,ROBERTA,XGBoost,1,0,marcus got very little screen time before the elimination. was there more footage that didn't make the cut
var_3_all_no_emoji,ROBERTA,XGBoost,2,1,twist 🤯 fr
var_3_all_no_emoji,ROBERTA,XGBoost,0,2,like 47 minutes of challenge and 3 minutes of aftermath. the balance was completely off! i said what i said
var_3_all_no_emoji,ROBERTA,XGBoost,0,1,honestly jake's ending was anticlimactic 😞 honestly
var_3_all_no_emoji,ROBERTA,XGBoost,0,1,the budget went into the maze but not into contestant welfare protocols apparently
var_3_all_no_emoji,ROBERTA,XGBoost,0,2,the twist was clever television but ethically it was a betrayal of the contestants imo
var_3_all_no_emoji,ROBERTA,XGBoost,0,1,like they should have had stricter health screening before putting people in a 100-hour maze
var_3_all_no_emoji,ROBERTA,XGBoost,0,1,argument was uncomfortable 😕 ngl
var_3_all_no_emoji,ROBERTA,XGBoost,0,1,changing the maze is just the producers deciding who wins based on who got lucky with their prep tbh
var_3_all_no_emoji,ROBERTA,XGBoost,0,1,not gonna lie most contestants got no storyline which bothers me a little
var_3_all_no_emoji,ROBERTA,XGBoost,2,0,honestly drama 🎉 🔥
var_3_all_no_emoji,ROBERTA,XGBoost,0,2,genuinely the overnight twist was a betrayal of every strategy made in the first 50 hours! full stop
var_3_all_no_emoji,ROBERTA,XGBoost,0,1,like the dan-sofia conflict was resolved so quickly and neatly that it clearly served the edit rather than the competition. in a real isolated environment that conflict would have had lasting consequences. this one lasted exactly long enough to fill a dramatic beat 😞 imo
var_3_all_no_emoji,ROBERTA,XGBoost,0,2,genuinely question whether any of this is as unscripted as it's presented to be tbh
var_3_all_no_emoji,ROBERTA,XGBoost,0,2,honestly marcus barely got any screen time. ten contestants and they only realy__ELONG__ developed three!
var_3_all_no_emoji,ROBERTA,XGBoost,2,1,ngl they showed us how they built it so we could appreciate what was at stake. smart choice
var_3_all_no_emoji,ROBERTA,XGBoost,2,1,genuinely 50k 🎉 💯
var_3_all_no_emoji,ROBERTA,XGBoost,0,2,i hate to say it but the drama at 10:28 was so overplayed it felt like they were performing for the camera not actually competing 😞! i said what i said
var_3_all_no_emoji,ROBERTA,XGBoost,2,1,fr fr jake's total reset after the rearrangement was the moment i knew priya had it fr
var_3_all_no_emoji,ROBERTA,XGBoost,2,0,Three people left and I was on the edge of my seat the whole time 🔥🔥 goated video 💯
var_3_all_no_emoji,ROBERTA,XGBoost,0,1,every title is I survived X hours for $Y amount. the formula is showing its age honestly
var_3_all_no_emoji,ROBERTA,XGBoost,0,2,real talk the producers just decided to change the game because they felt like it. that's not a challenge!
var_3_all_no_emoji,ROBERTA,XGBoost,1,0,winning at 91 hours vs 100 hour limit. the buffer time suggests the challenge was harder than expected imo
var_3_all_no_emoji,ROBERTA,XGBoost,1,0,not sure but jake losing his mapped progress after the rearrangement basically sealed his fate from that point. — curious about this — the data here is interesting
var_3_all_no_emoji,ROBERTA,XGBoost,1,0,"the selection ratio is 200,0__ELONG__ to 1. the screening process is a significant part of the story — just an observation"
var_3_all_no_emoji,ROBERTA,XGBoost,1,0,jake's cache strategy was rational within the rules as he understood them. whether the rules allowed for it seems ambiguous
var_3_all_no_emoji,ROBERTA,XGBoost,1,2,fwiw jake losing his mapped progress after the rearrangement basically sealed his fate from that point. 🧐 imo
var_3_all_no_emoji,ROBERTA,XGBoost,2,0,not gonna lie tHE TWIST 🤯 no cap
var_3_all_no_emoji,ROBERTA,XGBoost,1,2,"not sure but at hour 50 with three contestants and three different strategies the challenge becomes a natural experiment in navigation approaches. priya had a map, tyler had an alliance, Jake had supplies. the outcome at hour 91 tells us something about which of those resources mattered most 🧐🤔 — curious about this"
var_3_all_no_emoji,ROBERTA,XGBoost,2,0,other channels attempt this format but this is the gold standard — tyler walking on that ankle for hours just to not quit 😤💙
var_3_all_no_emoji,ROBERTA,XGBoost,2,1,fr fr whoever designed this MAZE deserves an award fr. every section looked different honestly
var_3_all_no_emoji,ROBERTA,XGBoost,0,2,the raid was entertaining but also deeply unfair
var_3_all_no_emoji,ROBERTA,XGBoost,2,1,the alliance strategy that formed in minute 3 shaped literally every subsequent event
var_3_all_no_emoji,ROBERTA,XGBoost,2,1,can we all agree that i can't believe jake's early game was legitimately impressive even if it fell apart later! 💯
var_3_all_no_emoji,ROBERTA,XGBoost,0,1,Good for Priya but the whole challenge was so clearly edited to make her look like the hero from the start
var_3_all_no_emoji,SBERT,Naive_Bayes,2,1,Priya mapping the maze on cardboard?? That's actual genius ngl 🧠🔥
var_3_all_no_emoji,SBERT,Naive_Bayes,2,0,She said she's donating half to her family I'm not crying YOU'RE crying 😭❤️
var_3_all_no_emoji,SBERT,Naive_Bayes,2,0,Priya deserved every single penny of that 500k hardest worker in the whole video 💪❤️
var_3_all_no_emoji,SBERT,Naive_Bayes,2,0,That confrontation scene at 12 minutes was peak drama idc what anyone says 😤💯
var_3_all_no_emoji,SBERT,Naive_Bayes,2,1,"Simple rules, massive stakes — that's the perfect challenge format honestly 💯"
var_3_all_no_emoji,SBERT,Naive_Bayes,2,1,Hour 36 only five left I was lowkey scared for Priya the whole way through
var_3_all_no_emoji,SBERT,Naive_Bayes,0,2,Jake hiding the supplies from everyone is genuinely one of the most selfish things I've ever seen 😤
var_3_all_no_emoji,SBERT,Naive_Bayes,0,2,Jake completely giving up at hour 90 after everything he went through felt like such a letdown 😞
var_3_all_no_emoji,SBERT,Naive_Bayes,0,2,Hour 90 was SO slow to watch. The pacing completely fell apart in the last third of the video 😮‍💨
var_3_all_no_emoji,SBERT,Naive_Bayes,0,1,"The wrap-up interviews felt completely rushed, we spent 45 mins in the maze and 2 mins on aftermath 😕"
var_3_all_no_emoji,SBERT,Naive_Bayes,0,2,Oh WOW another MrBeast challenge where someone gets hurt and the show just moves on!🙄
var_3_all_no_emoji,SBERT,Naive_Bayes,0,1,"This style of content is getting so repetitive now. Big number, big maze, big prize. We've seen it a hundred times."
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,Curious how the 2 million applicants were filtered down — was it an online application or in person?
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,10:28 that's diabolical!! Still not sure if I'm on Jake's side or not after that scene
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,The Dan and Sofia split was interesting to watch. Not sure if it helped or hurt their chances overall.
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,Jake's cache being raided — not sure whether to feel bad for him or not given what he did earlier
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,Priya and Tyler teaming up at this point — strategically smart or just two people who got along?
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,At the 50-hour mark the three remaining contestants had very different strategies. Interesting to compare.
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,Jake losing his mapped progress after the rearrangement basically sealed his fate from that point.
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,He kept going with the injury. Whether that was brave or just risky depends on how you look at it.
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,Jake's run deeper into the maze at hour 90 — giving up strategy or genuinely lost? Hard to tell.
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,Priya won. Donating half to her family. That's one way to use it — plenty of other valid choices too.
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,Jake finishing third and joking about it — could read as chill about it or just camera behavior.
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,The confrontation between Jake and the group — both sides had valid points depending on how you frame the rules.
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,"""Even BIGGER"" next time — I'll wait and see. The claim is made regularly on this channel."
var_3_all_no_emoji,SBERT,Naive_Bayes,1,2,First time watching this channel. Decent production. Will probably watch another video before forming an opinion.
var_3_all_no_emoji,SBERT,Naive_Bayes,2,1,ngl jake's cache strategy was the right play at the time. can't fault him for that 💪💪
var_3_all_no_emoji,SBERT,Naive_Bayes,0,1,they always say bigger next time 😞 honestly
var_3_all_no_emoji,SBERT,Naive_Bayes,2,0,honestly even the early eliminations were handled well. marcus leaving was emotional but not exploitative fr fr
var_3_all_no_emoji,SBERT,Naive_Bayes,0,1,tbh 500k sounds generous but split across production costs it's probably not as impressive as it seems ngl
var_3_all_no_emoji,SBERT,Naive_Bayes,2,0,actually the way the comment section unites around priya's win 😍 no cap
var_3_all_no_emoji,SBERT,Naive_Bayes,2,1,this is what the 100-hour challenge format was always supposed to be — the casting in this was actually perfect each person was distinct no cap
var_3_all_no_emoji,SBERT,Naive_Bayes,2,0,ngl the prize structure in this video is fair tbh. first AND second both win honestly
var_3_all_no_emoji,SBERT,Naive_Bayes,2,1,not gonna lie tHE TWIST 🤯 no cap
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,just noting that three left at halfway. different strategies.
var_3_all_no_emoji,SBERT,Naive_Bayes,2,1,fr fr the scale of this maze is genuinely hard to comprehend 😭😭🔥 fr
var_3_all_no_emoji,SBERT,Naive_Bayes,0,1,getting bored of this format tbh smh
var_3_all_no_emoji,SBERT,Naive_Bayes,2,1,twist 🤯 fr
var_3_all_no_emoji,SBERT,Naive_Bayes,0,2,honestly jake's ending was anticlimactic 😞 honestly
var_3_all_no_emoji,SBERT,Naive_Bayes,2,0,literally the way the comments section is all priya right now 🔥🔥 we all felt that
var_3_all_no_emoji,SBERT,Naive_Bayes,2,1,i can't believe 2 million applications for 10 spots. the casting pressure must be enormous and they nailed it full stop
var_3_all_no_emoji,SBERT,Naive_Bayes,2,0,ok so the best challenge videos make you care about the people in them. this one did that no cap
var_3_all_no_emoji,SBERT,Naive_Bayes,2,0,she walked out like she knew she was going to win the whole time. that composure is rare
var_3_all_no_emoji,SBERT,Naive_Bayes,2,1,three football fields. i keep coming back to that stat. three football fields of maze ❤️🔥 💯🔥
var_3_all_no_emoji,SBERT,Naive_Bayes,2,0,honestly jake getting raided in his sleep is one of the great ironic moments in challenge history no cap
var_3_all_no_emoji,SBERT,Naive_Bayes,0,2,honestly the bts segment was too short 😕
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,fwiw pRIYA being two sections away at hour 90 with 10 hours remaining is a comfortable buffer. she was never really at risk of running out of time — anyone know?
var_3_all_no_emoji,SBERT,Naive_Bayes,0,1,bigger isn't better. this channel needs new ideas not a larger maze tbh
var_3_all_no_emoji,SBERT,Naive_Bayes,2,0,honestly drama 🎉 🔥
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,the key question here is crossing the exit at hour 91 is an unremarkable event in isolation. the context is what makes it significant
var_3_all_no_emoji,SBERT,Naive_Bayes,2,1,already rewatching. it's that good
var_3_all_no_emoji,SBERT,Naive_Bayes,2,1,genuinely 50k 🎉 💯
var_3_all_no_emoji,SBERT,Naive_Bayes,2,1,fr fr jake's total reset after the rearrangement was the moment i knew priya had it fr
var_3_all_no_emoji,SBERT,Naive_Bayes,0,1,every title is I survived X hours for $Y amount. the formula is showing its age honestly
var_3_all_no_emoji,SBERT,Naive_Bayes,2,0,i can't believe pRIYA saying she'll donate half.__ELONG__ that's what this kind of money should do ngl
var_3_all_no_emoji,SBERT,Naive_Bayes,0,2,ngl the bts segment was too short 😑 i said what i said
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,not sure but jake losing his mapped progress after the rearrangement basically sealed his fate from that point. — curious about this — the data here is interesting
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,"as someone studying social dynamics, at hour 50 with three contestants and three different strategies the challenge becomes a natural experiment in navigation approaches. priya had a map, tyler had an alliance, jake had supplies. the outcome at hour 91 tells us something about which of those resources mattered most though"
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,jake's cache strategy was rational within the rules as he understood them. whether the rules allowed for it seems ambiguous
var_3_all_no_emoji,SBERT,Naive_Bayes,0,1,"from a documentary filmmaking standpoint, no phones no gps in a pitch black maze for 100 hours. when does this stop being entertainment tbh"
var_3_all_no_emoji,SBERT,Naive_Bayes,0,2,honestly that drama felt so scripted 😒 imo
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,fwiw jake losing his mapped progress after the rearrangement basically sealed his fate from that point. 🧐 imo
var_3_all_no_emoji,SBERT,Naive_Bayes,2,1,not gonna lie tHE TWIST 🤯 no cap
var_3_all_no_emoji,SBERT,Naive_Bayes,1,0,just noting that three left at halfway. different strategies.
var_3_all_no_emoji,SBERT,Naive_Bayes,2,1,fr fr the scale of this maze is genuinely hard to comprehend 😭😭🔥 fr
var_3_all_no_emoji,SBERT,Naive_Bayes,2,0,the alliance strategy that formed in minute 3 shaped literally every subsequent event
var_3_all_no_emoji,SBERT,Naive_Bayes,2,0,i can't believe 50k for second place is so generous honestly. TYLER set for a while
var_3_all_no_emoji,SBERT,LinearSVC,2,0,PRIYA WON OMG__ELONG__ I'm literally crying right now__ELONG__ 😭😭🔥
var_3_all_no_emoji,SBERT,LinearSVC,2,0,She said she's donating half to her family I'm not crying YOU'RE crying 😭❤️
var_3_all_no_emoji,SBERT,LinearSVC,2,1,Hour 36 only five left I was lowkey scared for Priya the whole way through
var_3_all_no_emoji,SBERT,LinearSVC,0,2,Jake hiding the supplies from everyone is genuinely one of the most selfish things I've ever seen 😤
var_3_all_no_emoji,SBERT,LinearSVC,0,1,"2 million applicants and the casting still felt super unbalanced, most of them were gone by hour 12 lol"
var_3_all_no_emoji,SBERT,LinearSVC,1,2,10:28 that's diabolical!! Still not sure if I'm on Jake's side or not after that scene
var_3_all_no_emoji,SBERT,LinearSVC,1,0,Five people at hour 36. That's actually a faster attrition rate than I expected for a 100-hour challenge.
var_3_all_no_emoji,SBERT,LinearSVC,1,0,Jake's cache being raided — not sure whether to feel bad for him or not given what he did earlier
var_3_all_no_emoji,SBERT,LinearSVC,1,0,Priya and Tyler teaming up at this point — strategically smart or just two people who got along?
var_3_all_no_emoji,SBERT,LinearSVC,1,0,Jake losing his mapped progress after the rearrangement basically sealed his fate from that point.
var_3_all_no_emoji,SBERT,LinearSVC,1,0,He kept going with the injury. Whether that was brave or just risky depends on how you look at it.
var_3_all_no_emoji,SBERT,LinearSVC,1,0,Priya being two sections away at hour 90 — that's really fast relative to the others. Was the path shorter?
var_3_all_no_emoji,SBERT,LinearSVC,1,0,Jake's run deeper into the maze at hour 90 — giving up strategy or genuinely lost? Hard to tell.
var_3_all_no_emoji,SBERT,LinearSVC,1,0,"91 hours and 14 minutes. Out of 100, that's cutting it closer than you'd think for a winner."
var_3_all_no_emoji,SBERT,LinearSVC,1,0,Priya won. Donating half to her family. That's one way to use it — plenty of other valid choices too.
var_3_all_no_emoji,SBERT,LinearSVC,1,0,The behind the scenes construction footage was a nice addition. Doesn't change my view of the challenge itself.
var_3_all_no_emoji,SBERT,LinearSVC,1,2,The confrontation between Jake and the group — both sides had valid points depending on how you frame the rules.
var_3_all_no_emoji,SBERT,LinearSVC,1,0,"""Even BIGGER"" next time — I'll wait and see. The claim is made regularly on this channel."
var_3_all_no_emoji,SBERT,LinearSVC,1,0,No phones and no GPS in a maze that size for 100 hours. Reasonable rules for the challenge format.
var_3_all_no_emoji,SBERT,LinearSVC,1,2,First time watching this channel. Decent production. Will probably watch another video before forming an opinion.
var_3_all_no_emoji,SBERT,LinearSVC,1,0,rewatching specifically for this detail: no phones and no GPS in a maze that size for 100 hours. Reasonable rules for the challenge format. 🧐🤔 i think
var_3_all_no_emoji,SBERT,LinearSVC,2,1,fr hour 50 and three people fr left. the math was starting to look inevitable 💪 and i stand by that
var_3_all_no_emoji,SBERT,LinearSVC,1,0,if you're a competition researcher: just noting that no phones and no GPS in a maze that size for 100 hours. Reasonable rules for the challenge format.
var_3_all_no_emoji,SBERT,LinearSVC,0,1,they always say bigger next time 😞 honestly
var_3_all_no_emoji,SBERT,LinearSVC,2,0,honestly even the early eliminations were handled well. marcus leaving was emotional but not exploitative fr fr
var_3_all_no_emoji,SBERT,LinearSVC,1,0,ankle sprain. hour 72. though
var_3_all_no_emoji,SBERT,LinearSVC,1,0,just noting that priya being two sections away at hour 90 means she covered more of the maze in her final push than anyone else imo
var_3_all_no_emoji,SBERT,LinearSVC,2,0,ngl the prize structure in this video is fair tbh. first AND second both win honestly
var_3_all_no_emoji,SBERT,LinearSVC,2,1,not gonna lie tHE TWIST 🤯 no cap
var_3_all_no_emoji,SBERT,LinearSVC,2,1,fr fr the scale of this maze is genuinely hard to comprehend 😭😭🔥 fr
var_3_all_no_emoji,SBERT,LinearSVC,2,1,twist 🤯 fr
var_3_all_no_emoji,SBERT,LinearSVC,0,2,real talk the confrontation scene felt like exactly what it was. a moment where producers did not intervene when they probably should have ngl
var_3_all_no_emoji,SBERT,LinearSVC,0,2,honestly jake's ending was anticlimactic 😞 honestly
var_3_all_no_emoji,SBERT,LinearSVC,2,0,literally the way the comments section is all priya right now 🔥🔥 we all felt that
var_3_all_no_emoji,SBERT,LinearSVC,2,0,i can't believe 2 million applications for 10 spots. the casting pressure must be enormous and they nailed it full stop
var_3_all_no_emoji,SBERT,LinearSVC,2,0,ok so the best challenge videos make you care about the people in them. this one did that no cap
var_3_all_no_emoji,SBERT,LinearSVC,1,2,the confrontation scene is the clearest point in the video where the competition stopped being about navigation and became about social dynamics
var_3_all_no_emoji,SBERT,LinearSVC,0,1,"2 million applicants and the casting still felt super unbalanced, most of them were gone by hour 12 lol"
var_3_all_no_emoji,SBERT,LinearSVC,0,1,honestly the bts segment was too short 😕
var_3_all_no_emoji,SBERT,LinearSVC,1,0,fwiw pRIYA being two sections away at hour 90 with 10 hours remaining is a comfortable buffer. she was never really at risk of running out of time — anyone know?
var_3_all_no_emoji,SBERT,LinearSVC,2,1,honestly drama 🎉 🔥
var_3_all_no_emoji,SBERT,LinearSVC,1,0,the key question here is crossing the exit at hour 91 is an unremarkable event in isolation. the context is what makes it significant
var_3_all_no_emoji,SBERT,LinearSVC,2,1,already rewatching. it's that good
var_3_all_no_emoji,SBERT,LinearSVC,0,2,like the dan-sofia conflict was resolved so quickly and neatly that it clearly served the edit rather than the competition. in a real isolated environment that conflict would have had lasting consequences. this one lasted exactly long enough to fill a dramatic beat 😞 imo
var_3_all_no_emoji,SBERT,LinearSVC,0,1,every title is I survived X hours for $Y amount. the formula is showing its age honestly
var_3_all_no_emoji,SBERT,LinearSVC,1,0,winning at 91 hours vs 100 hour limit. the buffer time suggests the challenge was harder than expected imo
var_3_all_no_emoji,SBERT,LinearSVC,2,0,i can't believe pRIYA saying she'll donate half.__ELONG__ that's what this kind of money should do ngl
var_3_all_no_emoji,SBERT,LinearSVC,0,1,ngl the bts segment was too short 😑 i said what i said
var_3_all_no_emoji,SBERT,LinearSVC,1,0,priya being two sections away at hour 90 means she covered more of the maze in her final push than anyone else imo
var_3_all_no_emoji,SBERT,LinearSVC,1,0,in comparison with other large-scale outdoor challenge productions: fwiw the maze was rearranged. PRIYA's map survived it though
var_3_all_no_emoji,SBERT,LinearSVC,1,0,"as someone studying social dynamics, at hour 50 with three contestants and three different strategies the challenge becomes a natural experiment in navigation approaches. priya had a map, tyler had an alliance, jake had supplies. the outcome at hour 91 tells us something about which of those resources mattered most though"
var_3_all_no_emoji,SBERT,LinearSVC,1,0,fwiw jake losing his mapped progress after the rearrangement basically sealed his fate from that point. 🧐 imo
var_3_all_no_emoji,SBERT,LinearSVC,2,1,not gonna lie tHE TWIST 🤯 no cap
var_3_all_no_emoji,SBERT,LinearSVC,2,1,fr fr the scale of this maze is genuinely hard to comprehend 😭😭🔥 fr
var_3_all_no_emoji,SBERT,LinearSVC,2,0,the alliance strategy that formed in minute 3 shaped literally every subsequent event
var_3_all_no_emoji,SBERT,LinearSVC,2,0,i can't believe 50k for second place is so generous honestly. TYLER set for a while
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,0,PRIYA WON OMG__ELONG__ I'm literally crying right now__ELONG__ 😭😭🔥
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,0,Tyler pushing through that ankle injury is the most inspiring thing I've seen all year 💪💪
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,0,Priya deserved every single penny of that 500k hardest worker in the whole video 💪❤️
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,2,"That argument at 12 mins was so unnecessarily aggressive, ruined the vibe of the whole video ngl"
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,1,Dan and Sofia's alliance falling apart felt so forced and scripted I'm not buying it at all 😒
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,2,500k prize for this? The production costs must be insane and it shows in the ticket prices they charge fans
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,1,"2 million applicants and the casting still felt super unbalanced, most of them were gone by hour 12 lol"
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,2,"They barely covered Marcus's storyline before eliminating him, he deserved way more screen time 😔"
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,1,"The alliance drama started way too fast it felt scripted from the beginning, no way that was organic"
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,2,Watching Jake get robbed in his sleep isn't entertainment it's just mean-spirited content
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,1,Oh WOW another MrBeast challenge where someone gets hurt and the show just moves on!🙄
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,1,"Jake joking about coming third is just him saving face, you can tell he was actually devastated 😬"
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,Jake finding the supply cache early — I wonder if the production team placed it there intentionally
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,2,10:28 that's diabolical!! Still not sure if I'm on Jake's side or not after that scene
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,2,Five people at hour 36. That's actually a faster attrition rate than I expected for a 100-hour challenge.
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,Jake's cache being raided — not sure whether to feel bad for him or not given what he did earlier
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,Priya and Tyler teaming up at this point — strategically smart or just two people who got along?
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,Jake losing his mapped progress after the rearrangement basically sealed his fate from that point.
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,Tyler's ankle injury — the video doesn't really say how bad it was. Mild sprain or something worse?
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,Jake's run deeper into the maze at hour 90 — giving up strategy or genuinely lost? Hard to tell.
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,2,"91 hours and 14 minutes. Out of 100, that's cutting it closer than you'd think for a winner."
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,Priya won. Donating half to her family. That's one way to use it — plenty of other valid choices too.
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,The behind the scenes construction footage was a nice addition. Doesn't change my view of the challenge itself.
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,2,The confrontation between Jake and the group — both sides had valid points depending on how you frame the rules.
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,"""Even BIGGER"" next time — I'll wait and see. The claim is made regularly on this channel."
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,No phones and no GPS in a maze that size for 100 hours. Reasonable rules for the challenge format.
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,2,First time watching this channel. Decent production. Will probably watch another video before forming an opinion.
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,2,This is nice I guess
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,1,"from an ethics standpoint, ngl the prize gap is a content decision not a fair one smh"
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,1,"as a producer in a past life, i hate to say it but the twist was entertaining for the audience but completely unfair to the contestants inside"
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,1,fr hour 50 and three people fr left. the math was starting to look inevitable 💪 and i stand by that
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,if you're a competition researcher: just noting that no phones and no GPS in a maze that size for 100 hours. Reasonable rules for the challenge format.
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,1,they always say bigger next time 😞 honestly
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,0,honestly even the early eliminations were handled well. marcus leaving was emotional but not exploitative fr fr
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,ankle sprain. hour 72. though
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,0,ngl the prize structure in this video is fair tbh. first AND second both win honestly
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,2,Jake deserved some compensation after the rearrangement! honestly
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,0,not gonna lie i think about tyler every time i feel like giving up on something hard. that ankle 💯
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,1,not gonna lie tHE TWIST 🤯 no cap
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,1,fr fr the scale of this maze is genuinely hard to comprehend 😭😭🔥 fr
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,2,jake's hour 90 movements on a map overlay would be interesting to see
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,1,the reveal of how they built and rearranged the maze was almost as impressive as the challenge itself
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,2,fwiw this is nice I guess — curious about this
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,2,getting bored of this format tbh smh
var_3_all_no_emoji,SBERT,MLP_NeuralNet,1,0,marcus got very little screen time before the elimination. was there more footage that didn't make the cut
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,2,real talk the confrontation scene felt like exactly what it was. a moment where producers did not intervene when they probably should have ngl
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,2,honestly jake's ending was anticlimactic 😞 honestly
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,1,the prize gap is a content decision not a fair one 🙄🙄 honestly
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,1,literally the way the comments section is all priya right now 🔥🔥 we all felt that
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,2,honestly jake wandering deeper into the maze at hour 90 was sad not dramatic. the show didn't know how to frame it i said what i said
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,0,genuinely priya pulled out that cardboard and i literally stood up off my couch 🏆🔥 fr fr
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,0,ok so the best challenge videos make you care about the people in them. this one did that no cap
var_3_all_no_emoji,SBERT,MLP_NeuralNet,2,1,future contestants should study pRIYA IS A LEGEND full stop 🔥
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,1,the twist was clever television but ethically it was a betrayal of the contestants imo
var_3_all_no_emoji,SBERT,MLP_NeuralNet,0,1,"2 million applicants and the casting still felt super unbalanced, most of them were gone by hour 12 lol"
