comment_id,video_id,video_title,timestamp,comment,sentiment,sarcasm_flag,confidence_level,augmentation_technique
879,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,genuine question: what was the cardboard actually from. was it from food packaging in the maze — anyone know?,1,False,medium,original
8795,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,has marcus posted anything after this video to confirm he's okay,1,False,high,original
2239,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,genuine question: 91 hours 14 minutes is a relatively efficient finish. the question is whether the maze difficulty was calibrated for 100 hours 🤔,1,False,medium,original
430,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,side note: the rearrangement changed which resources mattered. PRIYA's map mattered most.,1,False,medium,original
8996,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,the donating half to family detail — was that said in the moment or confirmed later imo,1,False,medium,original
226,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,genuine question: how many workers were involved in the six week build imo,1,False,medium,original
2991,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,ten contestants. the competition structure required exactly one winner,1,False,high,original
5362,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,side note: who actually raided jake's cache. the video made it seem like it could have been anyone i think,1,False,medium,original
923,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:19:05,curious — five to three between hour 36 and hour 50. the elimination rate slowed in the final phase imo,1,False,medium,original
6354,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,fwiw priya tyler alliance at hour 50. — just an observation,1,False,medium,original
6651,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,"for context, what was the cardboard actually from. was it from food packaging in the maze though",1,False,medium,original
5268,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,"as someone studying social dynamics, jake's hour 90 path deeper into the maze is consistent with someone who has lost spatial orientation",1,False,medium,perspective_shift
9027,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,the rearrangement at hour 50 is the most interesting production decision in this video to me,1,False,high,original
7767,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,fwiw the next challenge teaser is a consistent format element. serves its purpose — just an observation,1,False,medium,intensity_scaling
1320,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,viewed alongside other endurance competition formats: genuine question: marcus was eliminated medically. no further update in the video.,1,False,medium,comparative_framing
5226,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,genuine question: jake placed third with no prize. — anyone know?,1,False,medium,original
3180,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,just noting that jake third. no prize. laughed about it.,1,False,medium,original
5874,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:46:00,the relevant variable here is genuine question: the bts segment is useful context. it would have been more useful earlier in the video — just an observation,1,False,medium,direct_address
1080,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,wondering if the construction footage raised more questions than it answered for me,1,False,medium,original
8190,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,JAKE learning the maze had changed is the clearest single turning point in his individual competition arc,1,False,medium,original
2235,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,"as someone who writes about competition formats, wondering if 91 hours 14 minutes. within the 100 hour window. though",1,False,medium,perspective_shift
5705,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,has jake commented on his placement since the video was released 🤨 — curious about this,1,False,medium,original
1077,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,genuine question: has priya talked about this video in any interviews after it was released — just an observation — fwiw,1,False,medium,intensity_scaling
7423,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,just noting that jake's map was invalidated by the rearrangement. though,1,False,medium,original
8336,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,just noting that the cache was found at hour 5. its discovery was inevitable given the search patterns — just an observation,1,False,medium,original
5023,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,the overnight rearrangement changes the challenge type from navigation to navigation plus resilience — worth noting,1,False,medium,aspect_rotation
3330,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:35,six weeks to build for a single video. resource intensive by any standard,1,False,medium,original
2181,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,video length: 47 minutes. 😐,1,False,medium,original
8971,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,the construction footage raised more questions than it answered for me though,1,False,medium,original
8066,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,"looking at this purely structurally, three contestants at hour 50. half the prize pool gone. the challenge was clearly working",1,False,medium,perspective_shift
5893,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:12:00,note: just noting that the group dynamics after the cache reveal are actually interesting from a game theory perspective — just an observation,1,False,medium,intensity_scaling
3745,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,"for anyone who studies game theory: wondering if ""Even BIGGER"" next time — I'll wait and see. The claim is made regularly on this channel. i think",1,True,medium,direct_address
2387,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,fwiw three contestants with different resources and strategies at hour 50. the outcome was probably already decided,1,False,medium,original
2532,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:46:00,does anyone know if worth mentioning: bts at the end. construction time lapse. — anyone know?,1,False,medium,direct_address
6564,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,wondering if ten contestants. 2 million applicants. one video. — the implications are worth thinking about,1,False,medium,intensity_scaling
3803,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,wondering if jake's hour 90 path deeper into the maze is consistent with someone who has lost spatial orientation imo,1,False,medium,original
7806,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,side note: ankle sprain. hour 72. 🧐🤔 — anyone know?,1,False,medium,original
1532,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,10:28 marks the point where strategy shifted from resource acquisition to social management,1,False,medium,original
6267,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,just noting that whether Priya would have won without the tyler alliance is an interesting counterfactual — curious about this,1,False,medium,original
4942,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,the social dynamics were established very early. the competition reflected those initial formations 😶,1,False,medium,original
6868,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:19:05,worth mentioning: five at hour 36. the pacing from here on was determined by remaining physical capacity — just an observation,1,False,medium,original
9431,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,"for context, jake learning the maze had changed is the clearest single turning point in his individual competition arc imo",1,False,medium,original
1981,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,"for context, the social dynamics were established very early. the competition reflected those initial formations — curious about this",1,False,medium,original
2718,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,curious — the rules as stated are minimal. that creates both freedom and risk for contestants — curious about this,1,False,medium,original
2709,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,"from a navigation and spatial reasoning angle, genuine question: marcus was eliminated medically. no further update in the video.",1,False,medium,perspective_shift
827,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:19:05,fwiw five contestants by hour 36.,1,False,medium,original
1969,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,"curious — 2 million applicants filtering to 10 spots is a ratio of 200,000 to 1. the selection process must be extensive imo",1,False,medium,original
2700,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,alliance b fragmented at exactly the point where cooperation would have been most valuable though,1,False,medium,original
4173,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,has priya talked about this video in any interviews after it was released — curious about this,1,False,medium,original
6381,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,"for context, the dan-sofia split happened at hour 36 during a period of heightened stress. not surprising that alliances fractured then",1,False,medium,original
2315,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,wondering if jake losing his map was the last moment where his outcome could have changed — curious about this,1,False,medium,original
3557,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,the end result feels consistent with the strategic picture from hour 14 when priya started mapping. the 91-hour finish is a data point but the outcome was probably determined much earlier,1,False,medium,original
7012,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,worth mentioning: how did they physically move maze walls while ten people were inside 😶,1,False,medium,original
3824,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,relative to similar 100-hour challenge videos: the map on cardboard is an interesting improvised solution. the real question is how she drew it with no tools,1,False,medium,comparative_framing
5062,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,wondering if alliances at minute three. — curious about this,1,False,medium,original
1088,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,not sure but the prize structure creates strong incentives to win rather than place. this affected strategy in the final third i think,1,False,medium,original
6202,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,just noting that was JAKE's cache find intentional strategy or did he stumble on it though,1,False,medium,original
3950,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,"not sure but 2 million applicants filtering to 10 spots is a ratio of 200,000 to 1. the selection process must be extensive — just an observation",1,False,medium,original
5937,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,side note: standard end-of-video subscribe prompt. the channel's standard format,1,False,medium,original
4897,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,the key question here is curious — interesting that priya's cardboard map survived the rearrangement. wonder if she expected something like this — curious about this,1,False,medium,direct_address
6664,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,10:28 marks the point where strategy shifted from resource acquisition to social management — the data here is interesting,1,False,medium,intensity_scaling
5005,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,worth mentioning: no phones no gps. interesting to think about what other navigation aids would have been allowed 🤨 — anyone know?,1,False,medium,original
9136,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,just noting that ankle at hour 72. continued anyway. — curious about this,1,False,medium,original
9902,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,"as a researcher in group behavior, just noting that jake went deeper at hour 90. i think",1,False,medium,perspective_shift
4800,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,fwiw 10:28 is described as diabolical which is an emotional framing. what actually happened was a cache disclosure confrontation 🤷 — just an observation,1,False,medium,original
8582,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,side note: alliances forming in the first three minutes is statistically fast. must have been the stress of the environment imo,1,False,medium,original
1898,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,wondering if cardboard map. improvised. worked. 😶 though,1,False,medium,original
8595,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:12:00,confrontation after cache reveal. — just an observation,1,False,medium,original
2938,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,"for context, jake's hour 90 path deeper into the maze is consistent with someone who has lost spatial orientation — anyone know?",1,False,medium,original
7253,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,if you're a challenge designer: did tyler get any medical treatment during the challenge or after,1,False,medium,direct_address
8342,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,has TYLER talked about the ankle decision since the video came out 🧐! i think,1,False,medium,original
5519,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:19:05,side note: five contestants by hour 36. — just an observation,1,False,medium,original
2341,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,fwiw marcus's medical elimination raises a legitimate question about whether the challenge design accounts adequately for physical failure modes — just an observation,1,False,medium,original
4902,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,worth mentioning: tyler continued after the ankle injury. he finished second. — anyone know?,1,False,medium,original
9841,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,genuine question: the maze was rearranged. priya's map survived it.,1,False,medium,original
577,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,genuine question: what was the budget for this production? must be enormous,1,False,medium,original
783,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,worth mentioning: ankle at hour 72. continued anyway. 🧐🤔,1,False,medium,original
5145,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,side note: jake went deeper at hour 90. — curious about this,1,False,medium,original
6031,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:19:05,can anyone confirm whether curious — five to three between hour 36 and hour 50. the elimination rate slowed in the final phase — curious about this,1,False,medium,direct_address
5403,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,worth mentioning: has jake commented on his placement since the video was released 🤔🤔!,1,False,medium,original
7256,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,side note: has marcus posted anything after this video to confirm he's okay imo,1,False,medium,original
6049,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,tyler continued after the ankle injury. he finished second. though,1,False,medium,original
2222,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,worth mentioning: has marcus posted anything after this video to confirm he's okay i think,1,False,medium,original
2064,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,"asking for the comments section: curious — tYLER's decision to continue after the ankle injury involves variables we can't assess from the video. how severe was it, what did the medical team tell him, what did his contract say about medical withdrawals. the video doesn't provide this context — anyone know?",1,False,medium,direct_address
4312,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,the social dynamics were established very early. the competition reflected those initial formations — just an observation,1,False,medium,original
2663,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,viewed alongside other endurance competition formats: not sure but the dan-sofia split affected alliance b permanently. whether it was organic or not it changed the game though,1,False,medium,comparative_framing
4497,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,"compared to other navigation challenge formats: wondering if ""Even BIGGER"" next time — I'll wait and see. The claim is made regularly on this channel. i think",1,True,medium,comparative_framing
6688,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,just noting that the maze architecture visible in the bts segment suggests a modular design which would explain how the rearrangement was possible,1,False,medium,original
1284,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,note: three contestants with different resources and strategies at hour 50. the outcome was probably already decided i think,1,False,medium,intensity_scaling
9220,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,not sure but it's a 47-minute video about a MAZE challenge. it does what it sets out to do! — curious about this — interesting data point,1,False,medium,intensity_scaling
6284,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,genuine question: tYLER's 50k and jake's zero creates a significant outcome gap for two contestants who were separated by one event — anyone know?,1,False,medium,original
836,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,just noting that jake found the cache and kept it. it was raided while he slept. i think,1,False,medium,original
9194,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:46:00,not sure but bts at the end. construction time lapse. i think — would like more info on this,1,False,medium,intensity_scaling
8596,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,genuine question: jake running deeper into the maze — was he actually lost or was this a deliberate misdirection! i think,1,False,medium,original
9875,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,"the underlying issue is for context, priya wins 500k. the math on donations to family would be interesting to follow up on",1,False,medium,direct_address
6623,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,"measured against conventional reality competition norms: 91 hours and 14 minutes. Out of 100, that's cutting it closer than you'd think for a winner. 🤔🤔!",1,False,medium,comparative_framing
7084,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,just noting that 10:28 is described as diabolical which is an emotional framing. what actually happened was a cache disclosure confrontation 😐 — curious about this,1,False,medium,original
6106,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,side note: alliances at minute three. imo,1,False,medium,original
9165,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:19:05,genuinely curious: worth mentioning: five at hour 36. the pacing from here on was determined by remaining physical capacity — just an observation,1,False,medium,intensity_scaling
4458,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,worth mentioning: the cache raid while jake slept is the kind of event that changes the game in a single moment,1,False,medium,original
8188,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,priya tyler and jake representing three distinct strategies at the halfway point is a reasonably interesting analytical frame imo,1,False,medium,original
6197,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,worth mentioning: alliance formation in three minutes is fast but not surprising. isolation environments accelerate social bonding and threat assessment. the reallll question is whether the casting process selected for alliance-forming personality types intentionally 🧐,1,False,medium,original
4317,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,who actually conducted the raid is never confirmed in the video. that ambiguity is notable imo,1,False,medium,aspect_rotation
9262,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,three contestants at hour 50. half the prize pool gone. the challenge was clearly working — this deserves more analysis,1,False,medium,intensity_scaling
6164,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:07:20,from a structural perspective: not sure but marcus's arc in this video is the shortest and least documented — anyone know?,1,False,medium,intensity_scaling
46,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,just noting that maze size: three football fields.,1,False,medium,original
9913,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,compared to other navigation challenge formats: fwiw at what point did priya decide tyler was someone worth trusting for an alliance — anyone know?,1,False,medium,comparative_framing
7217,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,wondering if was the 50k prize for second place announced to contestants before or during the challenge,1,False,medium,original
1789,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,curious — cardboard map. improvised. worked.,1,False,medium,original
4996,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,wondering if 10:28 is described as diabolical which is an emotional framing. what actually happened was a cache disclosure confrontation 🧐🤔,1,False,medium,original
7060,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,just noting that the alliance formed at hour 50. it remained until priya exited. it served its purpose — anyone know?,1,False,medium,original
1850,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,the cache raid was the last major external event to affect the competition imo,1,False,medium,original
5698,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,curious — priya donates half to family. — curious about this,1,False,medium,original
4669,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,"for context, 10:28 was the first major inflection point. everything shifted after that supply confrontation",1,False,medium,original
3966,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,curious — jAKE's map was invalidated by the rearrangement. — curious about this,1,False,medium,original
7179,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,wondering if was the 50k prize for second place announced to contestants before or during the challenge!,1,False,medium,original
2575,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:19:05,just noting that five to three between hour 36 and hour 50. the elimination rate slowed in the final phase! — anyone know?,1,False,medium,original
799,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,"not sure but tYLER's decision to continue after the ankle injury involves variables we can't assess from the video. how severe was it, what did the medical team tell him, what did his contract say about medical withdrawals. the video doesn't provide this context though",1,False,medium,original
9179,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,just noting that no phones and no GPS in a maze that size for 100 hours. Reasonable rules for the challenge format. — the implications are worth thinking about,1,False,medium,intensity_scaling
5172,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,has priya talked about this video in any interviews after it was released! imo,1,False,medium,original
2033,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,tyler continued after the ankle injury. he finished second. — curious about this,1,False,medium,original
7057,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,"for context, first watch: emotional. second watch: the outcome was set earlier than it seemed — just an observation",1,False,medium,original
368,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,whether the cache placement was random or deliberate production design changes how to interpret jake's find — just an observation,1,False,medium,aspect_rotation
9590,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:07:20,just noting that marcus's arc in this video is the shortest and least documented imo,1,False,medium,original
8399,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,"thinking about this purely statistically, first watch: emotional. second watch: the outcome was set earlier than it seemed imo",1,False,medium,perspective_shift
7119,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,fwiw 91 hours 14 minutes out of 100 means the challenge was solved with just under 9% of time remaining — just an observation,1,False,medium,original
9632,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,what this really comes down to is side note: has jake commented on his placement since the video was released 🤷,1,False,medium,direct_address
4383,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,genuine question: the end result feels consistent with the strategic picture from hour 14 when priya started mapping. the 91-hour finish is a data point but the outcome was probably determined much earlier though,1,False,medium,original
8588,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,ankle at hour 72. continued anyway. — curious about this,1,False,medium,original
1318,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,hour 90. two sections from exit.,1,False,high,original
6656,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,the maze was the environment. the contestants were the variables. — just an observation,1,False,medium,original
6574,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:07:20,asking for the comments section: fwiw marcus got very little screen time before the elimination. was there more footage that didn't make the cut — curious about this,1,False,medium,direct_address
9454,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,side note: who deadass raided Jake's cache. the video made it seem like it could have been anyone — curious about this,1,False,medium,register_slang
932,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,fwiw the priya-tyler pairing combined the two most useful resources in the final third i think,1,False,medium,original
7895,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,"for context, at what point did priya decide tyler was someone worth trusting for an alliance though",1,False,medium,original
9399,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,by the standards of the challenge competition genre: just noting that 10:28 that's diabolical — but whether it was realllllly as shocking as the edit made it seem is unclear imo,1,False,medium,comparative_framing
9255,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,relative to similar 100-hour challenge videos: side note: whether Priya would have won without the tyler alliance is an interesting counterfactual imo,1,False,medium,comparative_framing
5271,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,worth mentioning: how bad was TYLER's ankle injury on a clinical scale. the video didn't really specify — this deserves more analysis,1,False,medium,intensity_scaling
5165,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:12:00,the post-cache confrontation is the last major social event before the alliance restructuring,1,False,medium,original
4020,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,genuine question: whether priya would have WON without the tyler alliance is an interesting counterfactual,1,False,medium,original
3283,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,how much of Jake's mapped knowledge was actually invalidated by the rearrangement vs how much stayed the same — curious about this,1,False,medium,original
9164,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:35,was the maze built with permanent materials or was it designed to be reconfigured 🤨 — just an observation,1,False,medium,original
8109,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,the rearrangement at hour 50 created a discontinuity in every contestant's spatial model of the maze,1,False,medium,aspect_rotation
3775,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,side note: whether Priya would have won without the tyler alliance is an interesting counterfactual imo,1,False,medium,original
1151,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,fwiw jake placed third with no prize. — just an observation,1,False,medium,original
529,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,the cache raid while jake slept is the key event separating his resource advantage from the other contestants — interesting,1,False,medium,aspect_rotation
9046,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,tyler's ankle injury introduced a new variable at hour 72 that changed the probability distribution of outcomes — worth noting,1,False,medium,aspect_rotation
5780,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,not sure but whether priya would have won without the tyler alliance is an interesting counterfactual 🤷 — anyone know?,1,False,medium,original
7643,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,just noting that ankle at hour 72. continued anyway. imo,1,False,medium,original
9443,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,genuine question: jake's map was invalidated by the rearrangement. 😶 imo,1,False,medium,original
3473,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,fwiw jake at the point of discovering the maze changed. how long did that realization take!,1,False,medium,original
928,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,not sure but when priya stepped out was she aware of how close to the time limit she was,1,False,medium,original
2610,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,wondering if ten contestants. the competition structure required exactly one winner! — curious about this — fwiw,1,False,medium,intensity_scaling
5630,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,not sure but the dan-sofia split affected alliance b permanently. whether it was organic or not it changed the game,1,False,medium,original
3038,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,genuine question: three contestants at hour 50. half the prize pool gone. the challenge was clearly working 😐,1,False,medium,original
3487,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,the construction footage raised more questions than it answered for me — just an observation,1,False,medium,original
2436,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,jake's hour 90 path deeper into the maze is consistent with someone who has lost spatial orientation,1,False,medium,original
3652,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,the 10x prize gap between first and second is large enough that the incentive to win versus survive for second is very different 😶 — anyone know? — just an observation,1,False,medium,intensity_scaling
311,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,relative to documented isolation challenge outcomes: genuine question: who actually raided jake's cache. the video made it seem like it could have been anyone! though,1,False,medium,comparative_framing
9957,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:12:00,relative to similar 100-hour challenge videos: worth mentioning: the confrontation between Jake and the group — both sides had valid points depending on how you frame the rules. i think,1,False,medium,comparative_framing
